Name,URL,Website,LinkedIn,Email,Phone,City/Region,BC Region,Category,AI Focus Areas,Year Founded,Size,Short Blurb,Key People,Latitude,Longitude,Logo,PercentComplete
"Artificial Intelligence Network of BC (AInBC)","https://www.notion.so/Artificial-Intelligence-Network-of-BC-AInBC-1f0c6f799a33816fb270fd4ca2e34fe8",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,87
"Aspect Biosystems","https://www.notion.so/Aspect-Biosystems-23fc6f799a3381309a24ef13cd5beb71",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Produce8","https://www.notion.so/Produce8-23dc6f799a3381188523f9f329627006",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"RIVAL Technologies","https://www.notion.so/RIVAL-Technologies-23dc6f799a33812488f8d580eccd72ea",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Open Ocean Robotics","https://www.notion.so/Open-Ocean-Robotics-23dc6f799a3381fcb6e4dfc4347ed3f4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Verdi Technologies","https://www.notion.so/Verdi-Technologies-23dc6f799a3381ddb188c19af7e02abc",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Digital Technology Supercluster","https://www.notion.so/Digital-Technology-Supercluster-23dc6f799a3381b6aa0dcba176a7845a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Vancouver AI Community Meetup","https://www.notion.so/Vancouver-AI-Community-Meetup-23dc6f799a3381fd8d7fffa0e0e80d73",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Spare","https://www.notion.so/Spare-23dc6f799a3381ee8b58d03c352fda1d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Iris Automation","https://www.notion.so/Iris-Automation-23dc6f799a338170be61e6d815033f01",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Wizard Labs","https://www.notion.so/Wizard-Labs-23dc6f799a3381949345db96aab72b1d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"deltAlyz Corp","https://www.notion.so/deltAlyz-Corp-23dc6f799a3381378cb4e08a336edbef",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Certn","https://www.notion.so/Certn-23dc6f799a3381d59356fed9bc525c1c",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Variational AI","https://www.notion.so/Variational-AI-23dc6f799a3381e0ba8ac5a48fc5b79b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Sanctuary AI","https://www.notion.so/Sanctuary-AI-23dc6f799a3381c19745c23026f9b5f0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Novarc Technologies","https://www.notion.so/Novarc-Technologies-236c6f799a3381079520c1fa2a38a6a8",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Finger Food Advanced Technology Group","https://www.notion.so/Finger-Food-Advanced-Technology-Group-227c6f799a3381d79d31cc2fd8910412",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Microsoft Research Asia Vancouver","https://www.notion.so/Microsoft-Research-Asia-Vancouver-227c6f799a3381398c6bd68951892879",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Absolute Software Vancouver","https://www.notion.so/Absolute-Software-Vancouver-1f8c6f799a338105a6a6e70376f2fb61",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Two Hat Security","https://www.notion.so/Two-Hat-Security-1f1c6f799a33818498d7f4f1e583c8e3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
"Klue","https://www.notion.so/Klue-1f1c6f799a33819098dbd86a03011dc6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,93
